Time,Ca[*],Cb[*],Fa0[*],dCadt[*],dCbdt[*]
60,0.5000004313848677,0.49999902046692274,12.000020726994148,6.628209156681753e-10,6.57116166105855e-07
61,0.5000004313848677,0.49999902046692274,12.00002072699414,6.628209156681753e-10,6.57116166105855e-07
62,0.5000004313848677,0.49999902046692274,12.00002072699416,6.628209156681753e-10,6.57116166105855e-07
63,0.5000004313848677,0.49999902046692274,12.000020726994135,6.628209156681753e-10,6.57116166105855e-07
64,0.5000004313848677,0.49999902046692274,12.000020726994174,6.628209156681753e-10,6.57116166105855e-07
65,0.5000004313848677,0.49999902046692274,12.000020726994157,6.628209156681753e-10,6.57116166105855e-07
66,0.5000004313848677,0.49999902046692274,12.000020726994157,6.628209156681753e-10,6.57116166105855e-07
67,0.5000004313848677,0.49999902046692274,12.000020726994137,6.628209156681753e-10,6.57116166105855e-07
68,0.5000004313848677,0.49999902046692274,12.000020726994155,6.628209156681753e-10,6.57116166105855e-07
69,0.5000004313848677,0.49999902046692274,12.000020726994144,6.628209156681753e-10,6.57116166105855e-07
70,0.5000004313848677,0.49999902046692274,12.000020726994125,6.628209156681753e-10,6.57116166105855e-07
71,0.5000004313848677,0.49999902046692274,12.000020726994174,6.628209156681753e-10,6.57116166105855e-07
72,0.5000004313848677,0.49999902046692274,12.000020726994146,6.628209156681753e-10,6.57116166105855e-07
73,0.5000004313848677,0.49999902046692274,12.000020726994153,6.628209156681753e-10,6.57116166105855e-07
74,0.5000004313848677,0.49999902046692274,12.000020726994117,6.628209156681753e-10,6.57116166105855e-07
75,0.5000004313848677,0.49999902046692274,12.000020726994148,6.628209156681753e-10,6.57116166105855e-07
76,0.5000004313848677,0.49999902046692274,12.000020726994176,6.628209156681753e-10,6.57116166105855e-07
77,0.5000004313848677,0.49999902046692274,12.000020726994126,6.628209156681753e-10,6.57116166105855e-07
78,0.5000004313848677,0.49999902046692274,12.000020726994169,6.628209156681753e-10,6.57116166105855e-07
79,0.5000004313848677,0.49999902046692274,12.000020726994135,6.628209156681753e-10,6.57116166105855e-07
80,0.5000004313848677,0.49999902046692274,12.000020726994158,6.628209156681753e-10,6.57116166105855e-07
81,0.5000004313848677,0.49999902046692274,12.000020726994174,6.628209156681753e-10,6.57116166105855e-07
82,0.5000004313848677,0.49999902046692274,12.000020726994165,6.628209156681753e-10,6.57116166105855e-07
83,0.5000004313848677,0.49999902046692274,12.00002072699417,6.628209156681753e-10,6.57116166105855e-07
84,0.5000004313848677,0.49999902046692274,12.000020726994132,6.628209156681753e-10,6.57116166105855e-07
85,0.5000004313848677,0.49999902046692274,12.000020726994173,6.628209156681753e-10,6.57116166105855e-07
86,0.5000004313848677,0.49999902046692274,12.00002072699414,6.628209156681753e-10,6.57116166105855e-07
87,0.5000004313848677,0.49999902046692274,12.00002072699414,6.628209156681753e-10,6.57116166105855e-07
88,0.5000004313848677,0.49999902046692274,12.00002072699415,6.628209156681753e-10,6.57116166105855e-07
89,0.5000004313848677,0.49999902046692274,12.00002072699413,6.628209156681753e-10,6.57116166105855e-07
90,0.5000004313848677,0.49999902046692274,12.00002072699416,6.628209156681753e-10,6.57116166105855e-07
91,0.5000004313848677,0.49999902046692274,12.00002072699416,6.628209156681753e-10,6.57116166105855e-07
92,0.5000004313848677,0.49999902046692274,12.000020726994139,6.628209156681753e-10,6.57116166105855e-07
93,0.5000004313848677,0.49999902046692274,12.000020726994151,6.628209156681753e-10,6.57116166105855e-07
94,0.5000004313848677,0.49999902046692274,12.000020726994165,6.628209156681753e-10,6.57116166105855e-07
95,0.5000004313848677,0.49999902046692274,12.000020726994157,6.628209156681753e-10,6.57116166105855e-07
96,0.5000004313848677,0.49999902046692274,12.00002072699417,6.628209156681753e-10,6.57116166105855e-07
97,0.5000004313848677,0.49999902046692274,12.000020726994185,6.628209156681753e-10,6.57116166105855e-07
98,0.5000004313848677,0.49999902046692274,12.000020726994146,6.628209156681753e-10,6.57116166105855e-07
99,0.5000004313848677,0.49999902046692274,12.000020726994169,6.628209156681753e-10,6.57116166105855e-07
100,0.5000004313848677,0.49999902046692274,12.000020726994158,6.628209156681753e-10,6.57116166105855e-07
